address,url,description,rooms,winterized,price,surface,year,original_price,latitude,longitude,distance,duration,first_posting_date,last_posting_date
"Tulivedentie, Kyrönlahti, Ylöjärvi",https://www.etuovi.com/kohde/20993686,"tupakeittiö, parvi",,NO,115000.0,30.3,1977,115000.0,61.7786367,23.5087095,215 km,2 hours 17 mins,2024-07-08,2024-08-05
"Karhusuontie 253, Lappeenranta",https://www.etuovi.com/kohde/62179278,"tupa, makuutila, keittokomero",,NO,89000.0,33.0,1987,89000.0,60.8572736,27.911087315208825,220 km,2 hours 25 mins,2024-07-08,2024-08-05
"Suontauksentie 52c, Jumiskylä, Lapinlahti",https://www.etuovi.com/kohde/576113,"3h, k, kph, parvi",3,NO,145000.0,60.0,2001,145000.0,63.3667365,27.3921568,442 km,4 hours 44 mins,2024-07-08,2024-08-05
"Ulmostenniementie 79, Kirkkola, Hartola",https://www.etuovi.com/kohde/580526,"2h, tupakeittiö, wc, parvi",2,NO,252000.0,53.5,2005,272000.0,61.64970399999999,25.9133361,187 km,2 hours 0 mins,2024-07-08,2024-08-05
"Lummelahdentie 297, Suomenniemi, Mikkeli",https://www.etuovi.com/kohde/1368330,"2 mh, iso tupa, parvi, parveke, kuisti",3,NO,157000.0,63.4,1991,157000.0,61.3598385,27.294883956129027,221 km,2 hours 29 mins,2024-07-08,2024-08-05
"Nöyleppilammentie 217, Jaala, Kouvola",https://www.etuovi.com/kohde/21908795,2 pientä mökkiä + sauna,,NO,69000.0,20.0,,78000.0,61.1686598,26.5207383,169 km,2 hours 1 min,2024-07-08,2024-08-05
"Heinäsensaari, LINTUSALO, Puumala",https://www.etuovi.com/kohde/80365403,Tupa + sauna,1,NO,68000.0,25.0,1994,68000.0,61.378739,28.1179232,320 km,4 hours 4 mins,2024-07-08,2024-08-05
"Naulaniementie 219, Judinsalo, Luhanka",https://www.etuovi.com/kohde/580688,"Tupa, pkh, s, terassi",2,NO,179000.0,30.0,1991,179000.0,61.692137,25.546896,214 km,2 hours 28 mins,2024-07-08,2024-08-05
"Tölppäintie 66, Ranta-Toivala, Kuopio",https://www.etuovi.com/kohde/21703488,"3h + k + kph / wc, kuisti.",3,YES,205000.0,85.0,1971,220000.0,62.941484,27.7802892,406 km,4 hours 25 mins,2024-07-08,2024-08-05
"Kiviniemi 8, Pyhätunturi, Pelkosenniemi",https://www.etuovi.com/kohde/80362536,keittiö + tupa + 3mh + pesuhuone + sauna + wc + iso parvi,4,NO,265000.0,100.0,1984,265000.0,67.0138889,27.1494444,954 km,10 hours 49 mins,2024-07-08,2024-08-05
"Kalmasaarentie 243, Pohjalankila, Ruokolahti",https://www.etuovi.com/kohde/1299688,"1h, avok, s",1,NO,84000.0,34.0,1969,84000.0,61.434109,28.994795,295 km,3 hours 20 mins,2024-07-08,2024-08-05
"Hoikontie 662, Lammi, Hämeenlinna",https://www.etuovi.com/kohde/579414,"tupa, kk, mh, takkahuone, parvi, psh, s, parveke, terassi",3,NO,168000.0,84.0,2004,168000.0,61.1555293,25.1464479,131 km,1 hour 43 mins,2024-07-08,2024-08-05
"Saviniementie 70, Iittala Unoinen, Hämeenlinna",https://www.etuovi.com/kohde/579318,"3h, k, wc",3,NO,95000.0,57.0,1964,95000.0,61.08666050000001,24.0951185,120 km,1 hour 18 mins,2024-07-08,2024-08-05
"Peräjärventie 270, Längelmäki, Rasi, Jämsä",https://www.etuovi.com/kohde/20775678,"Tupakeittiö, parvi, wc + sauna / vanha mökki: tupakeittiö, pkh, s",2,YES,135000.0,31.5,2017,135000.0,61.69768639999999,24.8813712,243 km,2 hours 38 mins,2024-07-08,2024-08-05
"Hiltulanniementie 45, Auho, Puolanka",https://www.etuovi.com/kohde/21225239,Tupa + k + mh + parvi + pkh + sauna,,NO,69000.0,40.0,2000,69000.0,64.99371649999999,27.5831775,671 km,7 hours 33 mins,2024-07-08,2024-08-05
"Kuokkasenrannantie 35, Kuokkasenranta, Nurmes",https://www.etuovi.com/kohde/32355886,"2mh, tupakeittiö, kph, terassi",3,NO,128000.0,76.0,2002,128000.0,63.53435169999999,28.9720347,510 km,5 hours 35 mins,2024-07-08,2024-08-05
"Ellivuorentie 131, Sastamala, Sastamala",https://www.etuovi.com/kohde/w44689,2h + k + kph + wc + ransk. p.,2,NO,79000.0,50.0,1981,79000.0,61.40530415,23.046914009166024,219 km,2 hours 16 mins,2024-08-05,2024-08-05
"Itäranta 18, Pihtipudas",https://www.etuovi.com/kohde/80364665,tupak + mh + et + vr + terassi,2,NO,89000.0,54.5,2003,89000.0,63.3944031,25.6284947,402 km,4 hours 27 mins,2024-07-08,2024-08-05
"Iso-Jussilantie 64, Kerte, Jämsä",https://www.etuovi.com/kohde/580899,"3h, k, psh, kuisti",3,NO,139000.0,78.5,1938,139000.0,61.97670650000001,24.8075693,264 km,2 hours 51 mins,2024-07-08,2024-08-05
"Puljuntie 2320, Pulju, Kittilä",https://www.etuovi.com/kohde/580918,tupa + parvi + s,1,NO,28000.0,22.0,1994,28000.0,68.2371443,24.8188593,"1,044 km",12 hours 4 mins,2024-07-08,2024-08-05
"Sihvonlahti 286, Hirvisalo, Heinola",https://www.etuovi.com/kohde/580863,"2h, tupa, k, vh",3,NO,285000.0,48.0,1981,318000.0,61.27807010000001,26.2498327,156 km,1 hour 43 mins,2024-07-08,2024-08-05
"Haukkasaarentie 7, Kyynämöinen, Uurainen",https://www.etuovi.com/kohde/580766,"tupakeittiö, parvi, sauna, pukuhuone",1,NO,119000.0,23.6,2009,129000.0,62.52727679999999,25.1989912,314 km,3 hours 34 mins,2024-07-08,2024-08-05
"Oravasaarentie 185, Lassila, Pori",https://www.etuovi.com/kohde/579980,"Tupa, kk, pkh, s",1,NO,39000.0,34.0,1969,39000.0,61.6010951,22.1526667,275 km,3 hours 3 mins,2024-07-08,2024-08-05
"Salmenpellontie 381 b, Nilsiä, Kuopio",https://www.etuovi.com/kohde/21618517,"oh, k, mh, tkh, ph, s, varasto 2 kpl, parveke",3,YES,115000.0,102.0,1993,129000.0,63.2465407,28.3421239,458 km,4 hours 58 mins,2024-07-08,2024-08-05
"Valkjärventie 225, Vintturi, Sysmä",https://www.etuovi.com/kohde/20367112,"2mh, 2 parvi-mh, tupakeittiö, kph, s + rantasauna",,YES,370000.0,120.0,2012,370000.0,61.70470040000001,25.7277643,203 km,2 hours 20 mins,2024-07-08,2024-08-05
"Saarenmaantie 379, Palokka, Jyväskylä",https://www.etuovi.com/kohde/580572,"Tupak, mh varaus, 2-osainen parvi, kph / s, wc, vh, et",3,NO,249000.0,89.5,2001,249000.0,62.29751605,25.64419425612449,273 km,2 hours 59 mins,2024-07-08,2024-08-05
"Suomenniementie 103, Pajulahti, Mikkeli",https://www.etuovi.com/kohde/41951244,"3h, kk, terassi",3,NO,139000.0,34.0,,139000.0,61.3213252,27.3853041,228 km,2 hours 30 mins,2024-07-08,2024-08-05
"Liiansaarentie, Ristiina, Mikkeli",https://www.etuovi.com/kohde/20038426,"oh, rt, k, 3-4*mh, ullakko, khh, psh, s, varasto",,YES,429000.0,103.0,,429000.0,61.3698366,27.6187415,246 km,2 hours 50 mins,2024-07-08,2024-08-05
"Pirttikoskentie 95, Haukipudas, Oulu",https://www.etuovi.com/kohde/80362206,2h + tupa + wc,2,NO,74000.0,38.5,1965,79000.0,65.1869286,25.5401215,624 km,6 hours 55 mins,2024-07-08,2024-08-05
"Myllytie 17, Pertunmaa, Pertunmaa",https://www.etuovi.com/kohde/41860712,"tupak, s, terassi",1,NO,113000.0,16.0,,115000.0,61.5082261,26.4909275,177 km,1 hour 53 mins,2024-07-08,2024-08-05
"Vuorilahdentie 122, 403 Juttua, Kuhmo",https://www.etuovi.com/kohde/580267,2h + tupa + k,2,NO,92000.0,33.0,1994,92000.0,64.33260680000001,29.7504799,627 km,6 hours 58 mins,2024-07-08,2024-08-05
"Tapionrannantie 35, Sumiainen, Äänekoski",https://www.etuovi.com/kohde/580849,"1h, kk, alkovi",2,NO,69000.0,18.0,1972,69000.0,62.7408345,25.9732456,337 km,3 hours 42 mins,2024-07-08,2024-08-05
"Hiidenmäentie 137, Luusniemi, Kangasniemi",https://www.etuovi.com/kohde/580147,"Tupakeittiö, mh",2,NO,138000.0,45.0,1967,138000.0,61.97754815,26.995912500000003,262 km,2 hours 55 mins,2024-07-08,2024-08-05
"Kouervaarantie 16, Holtinniemi, Kuusamo",https://www.etuovi.com/kohde/580770,"1h, kk, s",1,NO,68000.0,21.0,1974,68000.0,66.1470049,28.814802,831 km,9 hours 16 mins,2024-07-08,2024-08-05
"Hiidensalmentie 27, Rapattila, Lappeenranta",https://www.etuovi.com/kohde/9661866,Mökki tai huvila,,NO,62000.0,,,62000.0,60.92762339999999,28.4435848,241 km,2 hours 49 mins,2024-07-08,2024-08-05
"Vesannontie 1720, Rautalampi",https://www.etuovi.com/kohde/66107069,tupak + h + et,2,YES,39500.0,50.0,1932,39500.0,62.7116847,26.8815645,343 km,3 hours 48 mins,2024-07-08,2024-08-05
"Kokkosenkyläntie 1612, Halmeniemi, Mäntyharju",https://www.etuovi.com/kohde/60722933,"Mökki 3h, k, Rantasauna, Aitta, Laavu",3,YES,199000.0,46.0,2002,199000.0,61.2962658,27.1607909,196 km,2 hours 15 mins,2024-07-08,2024-08-05
"Nääringinrannantie 73, Näärinki, Juva",https://www.etuovi.com/kohde/58341573,"Takkatupa, keittiö ja yläkerrassa makuuhuone",,NO,42000.0,34.0,1973,42000.0,61.89879709999999,27.668359,266 km,2 hours 48 mins,2024-07-08,2024-08-05
"Vääräjärventie 100, Pollari, Alavus",https://www.etuovi.com/kohde/580177,tupa + pkh + s,1,NO,51000.0,32.0,1968,51000.0,62.49541129999999,23.693838,310 km,3 hours 27 mins,2024-07-08,2024-08-05
"Pitkänrannantie 104 B, Hirviniemi, Pielavesi",https://www.etuovi.com/kohde/21098592,"tupa, makuutila, sauna, terassi",1,NO,88000.0,25.0,2001,88000.0,63.0872608,26.5730079,402 km,4 hours 39 mins,2024-07-08,2024-08-05
"Mustalahdentie 181, Mietinsaari, Ruokolahti",https://www.etuovi.com/kohde/20159450,Mökki tai huvila,,NO,149800.0,56.0,,149800.0,61.2183922,28.622292,296 km,3 hours 49 mins,2024-07-08,2024-08-05
"Savisaari Revonpesä, Koutaniemi, Kajaani",https://www.etuovi.com/kohde/21738059,"2mh, tupa, kk, ph, s, wc, parvella 2 h",5,YES,95000.0,116.0,1986,109000.0,64.2634045,27.6031406,557 km,6 hours 7 mins,2024-07-08,2024-08-05
"Aurinkorinteentie 33, Savonlinna",https://www.etuovi.com/kohde/63665563,"Tupa, tupak., 3mh, kph / khh, s, wc, 3xkuisti",4,YES,399500.0,127.0,2008,399500.0,61.79474775,29.29045112048717,351 km,3 hours 57 mins,2024-07-08,2024-08-05
"Haminatie 4b, Sahanranta, Vaala",https://www.etuovi.com/kohde/w44329,"Tupakeittiö, 2mh, kph, sauna, terassi, kotalaavu",3,NO,295000.0,53.0,2019,295000.0,64.5518779,26.8333596,575 km,6 hours 30 mins,2024-07-08,2024-08-05
"Kaunistontie 19, Kautiainen, Evijärvi",https://www.etuovi.com/kohde/w44323,tupak + kph + wc + eteinen + tilava parvi,,YES,129000.0,47.5,1989,129000.0,63.32902,23.431526,416 km,4 hours 43 mins,2024-07-08,2024-08-05
"Perävaarantie, Kouva, Pudasjärvi",https://www.etuovi.com/kohde/w44299,"Tupa, Makuutila, keittokomero. lisäksi: rantasauna ja varastorakennus.",,NO,94000.0,40.0,,94000.0,65.8116867,27.7229409,766 km,8 hours 49 mins,2024-07-08,2024-08-05
"Mökäresaari, Hirvensalmi",https://www.etuovi.com/kohde/46569698,"Tupa, k, 2mh, pukuhuone, s, kuisti, terassi",3,NO,103000.0,44.0,1996,103000.0,61.642607,26.773174,211 km,2 hours 17 mins,2024-07-08,2024-08-05
"Hosianlahdentie 84, Kouvola",https://www.etuovi.com/kohde/56639789,"Tupa, kk, pukuh, s, kuisti",,NO,95000.0,40.0,1991,95000.0,61.2853828,26.6129467,174 km,1 hour 55 mins,2024-07-08,2024-08-05
"Karjulahdentie 38, Kangasniemi",https://www.etuovi.com/kohde/32566647,"Oh, k, 2xmh, khh, kph / wc, s, lämmin AT + rantasauna",,NO,199500.0,77.0,1995,199500.0,62.1384109,26.36589319212427,261 km,2 hours 50 mins,2024-07-08,2024-08-05
"Tulokkaantie 23, Kautiala, Kangasala",https://www.etuovi.com/kohde/20663353,"Avokeittiö, olohuone, kph, s, vierashuone, parvi",,YES,339000.0,64.5,1998,339000.0,61.532263,24.2627155,167 km,1 hour 54 mins,2024-07-08,2024-08-05
"Luhangontie, Hirvensalmi",https://www.etuovi.com/kohde/34295457,"Oh, k, mh, kph, s, wc, lämmin kuisti, katettu terassi + rantamökki + rantasauna",,NO,340000.0,80.0,2004,340000.0,61.8218082,26.8225515,245 km,2 hours 44 mins,2024-07-08,2024-08-05
"Hillosentie 64, Mikkeli",https://www.etuovi.com/kohde/51992921,"Mökki: tupa, khh / wc, ma, katettu kuisti + rantasauna: tupak, kph, s, kuisti",,NO,188000.0,67.0,1989,199000.0,61.3361736,27.079007091207146,214 km,2 hours 22 mins,2024-07-08,2024-08-05
"Kummeliniementie 67b, Konnuslahti, Leppävirta",https://www.etuovi.com/kohde/580349,"Tupa, 2 alkovia, ph, s",3,NO,68000.0,46.0,1992,68000.0,62.635735,27.691472,365 km,4 hours 5 mins,2024-07-08,2024-08-05
"Paasolanmäentie 16, Mäntyharju",https://www.etuovi.com/kohde/35221112,"Tupa, k, mh, et + pihasauna",2,NO,25000.0,40.0,1930,25000.0,61.4071129,26.8076252,189 km,1 hour 56 mins,2024-07-08,2024-08-05
"Kaukonraitti 2 D 1, Rukatunturi, kuusamo",https://www.etuovi.com/kohde/w44292,"Tupakeittiö, 2mh, vh, ph, kph, 2wc, s ja 14m2 parvi. + var",3,YES,229000.0,93.0,2009,229000.0,66.1590052,29.1144462,822 km,9 hours 5 mins,2024-07-08,2024-08-05
"Likolahdentie 65, Juurikkamäki, Tuusniemi",https://www.etuovi.com/kohde/580779,"1h, tupakeittiö, pukuhuone, sauna",2,NO,57000.0,42.0,1981,57000.0,62.7658312,28.362764,401 km,4 hours 30 mins,2024-07-08,2024-08-05
"Kannaksentie 811c, Onkamo, Tohmajärvi",https://www.etuovi.com/kohde/21065558,3h + kk + s,3,NO,65000.0,57.0,1967,65000.0,62.3249331,30.0608088,416 km,4 hours 40 mins,2024-07-08,2024-08-05
"Purjekuja 8 55420 Imatra, Karhukallio, Imatra",https://www.etuovi.com/kohde/w44243,3h + k + kph + p,3,NO,204000.0,65.5,2014,204000.0,61.21276925,28.72602297893989,257 km,2 hours 51 mins,2024-07-16,2024-08-05
"Kaakkolahdentie 35 A, Keuruu, Keuruu",https://www.etuovi.com/kohde/580742,"tupakeittiö, parvi, kph",1,NO,140000.0,41.0,1999,140000.0,62.1099256,24.7685105,267 km,2 hours 52 mins,2024-07-08,2024-08-05
"Reijusjärventie 58, Kerimäki, Savonlinna",https://www.etuovi.com/kohde/580386,"Tupa, alkovi, pkh, sauna",2,NO,38000.0,32.0,1990,38000.0,62.0621681,29.3218302,371 km,4 hours 12 mins,2024-07-08,2024-08-05
"Kurjennokantie 39, Tottijärvi, Nokia",https://www.etuovi.com/kohde/20895287,tupa + huone + sauna + vintti,2,NO,99000.0,30.0,1952,99000.0,61.3976394,23.3324309,185 km,2 hours 1 min,2024-07-08,2024-08-05
"Kaunistontie 198, Sarkola, Nokia",https://www.etuovi.com/kohde/21276846,1h + k + kuisti,1,NO,39000.0,26.0,1975,49000.0,61.4176476,23.2171884,205 km,2 hours 10 mins,2024-07-08,2024-08-05
"Tervonlahdentie 17, Sylväjä, Kuhmo",https://www.etuovi.com/kohde/21875993,Tupakeittiö + 2 mh + terassi,,NO,54000.0,40.0,1971,54000.0,64.1552755,29.5013111,596 km,6 hours 36 mins,2024-07-08,2024-08-05
"Kukonjärventie 50, Kämmenniemi / Värmälä, Tampere",https://www.etuovi.com/kohde/21747615,"2h, terassi, saunarakennus, saunatupa, aitta, varasto, käymälä",2,NO,179000.0,28.5,,179000.0,61.616961,23.897517,193 km,2 hours 0 mins,2024-07-08,2024-08-05
"Lähderannantie 24, Karisjärvi, Lohja",https://www.etuovi.com/kohde/21377177,1h + k,,NO,125000.0,28.0,,125000.0,60.5352243,24.007625,84.6 km,1 hour 9 mins,2024-07-08,2024-08-05
"Mäntyrannantie 24, Itä-Aure, Ylöjärvi",https://www.etuovi.com/kohde/20378412,"1h, tupakeittiö, parvi, terassi, saunarakennus, saunatupa, varasto, grillikatos",2,NO,125000.0,30.0,1986,125000.0,61.5489401,23.5948785,189 km,1 hour 56 mins,2024-07-08,2024-08-05
"Tervalannintie 61, Pakila, Myrskylä",https://www.etuovi.com/kohde/80356428,"3h, kk, et, ph, s, kuisti, parvi",3,NO,295000.0,80.0,2008,295000.0,60.5710289,25.8097652,74.7 km,1 hour 1 min,2024-07-08,2024-08-05
"Tartunniementie 51h (Vehkasaari), Hirvensalmi",https://www.etuovi.com/kohde/32096753,"Tupak, mh, parvi, s, psh, katettu kuisti",2,NO,89000.0,30.0,2000,98000.0,61.813536,26.808376,244 km,2 hours 45 mins,2024-07-08,2024-08-05
"Seläntauksentie 1378, Taipaleensaari, Pihtipudas",https://www.etuovi.com/kohde/80362180,Tupakeittiö + 3mh + s + ph + puk.h + biokäymälä,4,NO,85000.0,140.0,1996,85000.0,63.42241489999999,25.3490764,414 km,4 hours 38 mins,2024-07-08,2024-08-05
"Kesamonsaarentie 90, Kesamonsaari, Savonlinna",https://www.etuovi.com/kohde/21889997,tupa + mh + pukuhuone + s,,NO,135000.0,51.0,,135000.0,61.8088382,28.74192919999999,334 km,4 hours 3 mins,2024-07-08,2024-08-05
"Eteläranta 32, Mikkeli",https://www.etuovi.com/kohde/53354149,"Tupa, tupakeittiö, kph, s, makuuparvi, terassi",2,NO,138000.0,38.0,2003,138000.0,61.6748557,27.1403478,219 km,2 hours 22 mins,2024-07-08,2024-08-05
"Saarentie 69, Rautajärvi, Pälkäne",https://www.etuovi.com/kohde/580612,Keittiö aitta ja makuuaitta,2,NO,112000.0,31.5,1966,112000.0,61.33563150000001,24.2704841,136 km,1 hour 30 mins,2024-07-08,2024-08-05
"Ruokokuja 4, Tahkovuori, Kuopio",https://www.etuovi.com/kohde/20331489,"1. krs: oh, k, 3 mh, kph, vh, parveke. Kellarikerros: tkh, ph, s, kph, tekn.tila, varasto, khh, mh, varastoa, joista toinen sisustettu",6,YES,470000.0,160.0,2011,470000.0,62.8965859,27.6785574,384 km,4 hours 6 mins,2024-07-08,2024-08-05
"Koskenkyläntie 157b, Koskenkylä, Kuusamo",https://www.etuovi.com/kohde/w43873,tupak + 1mh + parvi + wc + s,2,NO,125000.0,56.5,1990,125000.0,65.8968413,29.7964687,825 km,9 hours 10 mins,2024-07-08,2024-08-05
"Kivitie 93, Vuorela, Siilinjärvi",https://www.etuovi.com/kohde/20782804,"1 h, k + vintti",,NO,110000.0,40.0,1952,110000.0,62.9695544,27.7100065,393 km,4 hours 12 mins,2024-07-08,2024-08-05
"Kukkotie 37, Pihlajaniemi, Savonlinna",https://www.etuovi.com/kohde/1365830,"3h, k, khh, s / kph, parvi",3,NO,459000.0,90.0,2006,459000.0,61.8337997,28.7790577,330 km,3 hours 38 mins,2024-07-08,2024-08-05
"Hepolahdentie 155, Orijärvi, Salo",https://www.etuovi.com/kohde/21611979,"tupa, k, mh, wc, ph, s, pukuh, parvi, terassi, kesäkeittiö",,NO,228000.0,100.0,1981,228000.0,60.2229271,23.5671631,107 km,1 hour 20 mins,2024-07-08,2024-08-05
"Kuikkalahdentie 50, Seilonen, Kuhmo",https://www.etuovi.com/kohde/20401289,"Tupa, keittiö, makuuhuone, sauna, terassi",,NO,59000.0,56.0,1978,59000.0,64.1139624,29.7829335,603 km,6 hours 41 mins,2024-07-08,2024-08-05
"Pyöreislahdentie 527 D , Vuokala, Savonranta, Savonlinna",https://www.etuovi.com/kohde/w23976,"Tupa + mh + pkh + s, Saimaan rannalla",,YES,113000.0,51.0,1982,118000.0,62.1422545,29.1045724,381 km,4 hours 23 mins,2024-07-08,2024-08-05
"Pieksämäentie 1011 B, Kutemajärvi, Kangasniemi",https://www.etuovi.com/kohde/572954,"Mh, kk, tupa",2,NO,74000.0,32.0,1981,74000.0,62.0825869,26.6963837,251 km,2 hours 46 mins,2024-07-08,2024-08-05
"Tonttulahdentie 63, Lepsala, Hartola",https://www.etuovi.com/kohde/20781838,"tupa, kk, psh, s, terassi",1,NO,100000.0,47.0,1968,100000.0,61.42382249999999,26.1838934,161 km,1 hour 45 mins,2024-07-08,2024-08-05
